Longitude,Longitude_imp,Latitude,Latitude_imp,Year,Year_imp,Month,Month_imp,Day,Day_imp
-78.161263,0,38.888073,0,2020,0,6,0,3,0
-81.583918,0,27.902659,0,2020,0,11,0,17,0
-76.717378,0,39.335024,0,2020,0,11,0,16,0
-76.980553,0,38.92348,0,2020,0,11,0,12,0
-76.99682,0,38.957997,0,2020,0,11,0,9,0
-76.980933,0,38.926042,0,2020,0,11,0,10,0
-131.712956,0,55.522543,0,2020,0,7,0,21,0
-98.536842,0,33.907538,0,2020,0,11,0,10,0
-94.707243,0,31.33151,0,2020,0,11,0,8,0
-76.999917,0,38.958747,0,2020,0,11,0,9,0
-122.092855,0,37.555804,0,2020,0,11,0,8,0
-87.68916,0,41.950491,0,2020,0,11,0,7,0
-77.024567,0,38.959245,0,2020,0,11,0,9,0
-121.079539,0,38.893568,0,2020,0,11,0,12,0
-76.973153,0,38.913742,0,2020,0,11,0,10,0
-90.159506,0,30.020517,0,2020,0,11,0,12,0
-77.023178,0,38.957445,0,2020,0,11,0,9,0
-77.023086,0,38.958545,0,2020,0,11,0,9,0
-76.980287,0,38.923592,0,2020,0,11,0,10,0
-119.100329,0,34.582762,0,2020,0,10,0,19,0
-77.025055,0,38.954195,0,2020,0,11,0,9,0
-77.023017,0,38.95742,0,2020,0,11,0,9,0
-76.994697,0,38.957762,0,2020,0,11,0,9,0
-90.158042,0,30.020428,0,2020,0,11,0,12,0
-76.980713,0,38.92598,0,2020,0,11,0,10,0
-69.92613,0,43.929998,0,2020,0,11,0,5,0
-76.980287,0,38.92353,0,2020,0,11,0,10,0
-97.276962,0,32.892741,0,2020,0,11,0,11,0
-76.994775,0,38.95793,0,2020,0,11,0,9,0
-77.024703,0,38.957753,0,2020,0,11,0,9,0
-86.91227,0,40.448397,0,2020,0,11,0,11,0
-81.3151,0,29.894834,0,2020,0,11,0,11,0
-111.025323,0,32.273617,0,2018,0,3,0,20,0
-77.024611,0,38.958512,0,2020,0,11,0,9,0
-77.025514,0,38.95942,0,2020,0,11,0,9,0
-76.973495,0,38.91365,0,2020,0,11,0,10,0
-76.998162,0,38.957542,0,2020,0,11,0,9,0
-83.166594,0,42.312258,0,2020,0,11,0,7,0
-85.485154,0,32.60125,0,2020,0,11,0,10,0
-80.20421,0,40.834515,0,2020,0,11,0,7,0
-87.689167,0,41.950456,0,2020,0,11,0,7,0
-106.457156,0,31.789407,0,2020,0,9,0,19,0
-73.849705,0,40.806172,0,2020,0,11,0,6,0
-77.022911,0,38.958892,0,2020,0,11,0,2,0
-77.002503,0,38.917755,0,2020,0,11,0,4,0
-73.619125,0,40.801163,0,2020,0,11,0,3,0
-77.023408,0,38.957958,0,2020,0,11,0,2,0
-77.002792,0,38.916767,0,2020,0,11,0,2,0
-73.849378,0,40.805843,0,2020,0,11,0,6,0
-85.992981,0,34.74395,0,2020,0,11,0,6,0
-81.330178,0,29.859862,0,2020,0,11,0,1,0
-76.997017,0,38.958225,0,2020,0,11,0,2,0
-77.02343,0,38.95752,0,2020,0,11,0,2,0
-122.119269,0,37.45433,0,2020,0,10,0,30,0
-73.849532,0,40.806055,0,2020,0,11,0,6,0
-88.792313,0,33.452137,0,2020,0,10,0,30,0
-77.001847,0,38.919838,0,2020,0,11,0,4,0
-76.645677,0,38.054108,0,2020,0,10,0,5,0
-77.022492,0,38.95797,0,2020,0,11,0,2,0
-76.997025,0,38.958175,0,2020,0,11,0,2,0
-77.000044,0,38.918397,0,2020,0,11,0,2,0
-77.003411,0,38.917255,0,2020,0,11,0,4,0
-83.240668,0,31.218097,0,2020,0,11,0,5,0
-77.000175,0,38.958983,0,2020,0,11,0,2,0
-77.025183,0,38.954042,0,2020,0,11,0,2,0
-77.023383,0,38.957978,0,2020,0,11,0,2,0
-76.999442,0,38.958367,0,2020,0,11,0,2,0
-77.023439,0,38.9575,0,2020,0,11,0,2,0
-77.54189,0,38.725363,0,2020,0,11,0,4,0
-73.855213,0,40.699798,0,2020,0,9,0,22,0
-73.85633,0,40.69875,0,2020,0,11,0,2,0
-89.984546,0,29.246586,0,2020,0,11,0,4,0
-77.001922,0,38.918113,0,2020,0,11,0,2,0
-77.023972,0,38.958763,0,2020,0,11,0,2,0
-77.000953,0,38.9171,0,2020,0,11,0,2,0
-88.176415,0,39.480393,0,2020,0,10,0,6,0
-77.002786,0,38.916983,0,2020,0,11,0,2,0
-95.738781,0,29.945702,0,2020,0,11,0,4,0
-96.564103,0,39.187621,0,2020,0,11,0,5,0
-77.023347,0,38.95855,0,2020,0,11,0,2,0
-77.002739,0,38.91705,0,2020,0,11,0,4,0
-77.002731,0,38.917012,0,2020,0,11,0,4,0
-77.022903,0,38.958888,0,2020,0,11,0,2,0
-77.025794,0,38.955842,0,2020,0,11,0,2,0
-76.921058,0,38.991385,0,2020,0,5,0,1,0
-87.725766,0,41.557441,0,2020,0,10,0,27,0
-95.66,0,30.1,0,2020,0,10,0,24,0
-74.584304,0,40.780034,0,2020,0,10,0,24,0
-86.09713,0,39.914775,0,2020,0,6,0,20,0
-80.054763,0,37.293461,0,2020,0,10,0,27,0
-77.775022,0,36.017998,0,2020,0,10,0,26,0
-73.644851,0,40.75649,0,2020,0,10,0,23,0
-77.001672,0,38.917295,0,2020,0,10,0,26,0
-77.000656,0,38.918172,0,2020,0,10,0,26,0
-77.002664,0,38.917255,0,2020,0,10,0,26,0
-77.002083,0,38.918583,0,2020,0,10,0,26,0
-76.959633,0,38.875672,0,2020,0,10,0,27,0
-82.345955,0,29.649555,0,2020,0,10,0,26,0
-156.450615,0,20.75454,0,2020,0,10,0,26,0
-79.395859,0,41.190124,0,2020,0,10,0,22,0
-74.75333,0,40.186739,0,2020,0,10,0,25,0
-77.001808,0,38.919845,0,2020,0,10,0,26,0
-105.748278,0,32.948917,0,2020,0,10,0,28,0
-122.085475,0,37.430509,0,2020,0,10,0,25,0
-88.17588,0,39.478825,0,2020,0,10,0,29,0
-82.333595,0,29.646717,0,2020,0,10,0,25,0
-76.964058,0,38.87463,0,2020,0,10,0,27,0
-90.174492,0,32.34332,0,2020,0,10,0,27,0
-76.998056,0,38.903817,0,2020,0,10,0,23,0
-87.573877,0,33.254477,0,2020,0,10,0,25,0
-77.010308,0,38.913063,0,2020,0,10,0,26,0
-77.001319,0,38.903738,0,2020,0,10,0,28,0
-77.000044,0,38.918445,0,2020,0,10,0,26,0
-88.847161,0,33.443954,0,2020,0,10,0,27,0
-156.450827,0,20.756061,0,2020,0,10,0,26,0
-73.615563,0,40.60232,0,2020,0,10,0,27,0
-94.316942,0,30.078486,0,2020,0,6,0,27,0
-82.345572,0,29.649687,0,2020,0,10,0,26,0
-77.001306,0,38.903612,0,2020,0,10,0,28,0
-77.002808,0,38.915897,0,2020,0,10,0,26,0
-76.964088,0,38.874653,0,2020,0,10,0,27,0
-88.790863,0,33.454375,0,2020,0,10,0,28,0
-77.002814,0,38.916553,0,2020,0,10,0,26,0
-77.010322,0,38.907588,0,2020,0,10,0,26,0
-77.001228,0,38.903663,0,2020,0,10,0,24,0
-77.0028,0,38.91655,0,2020,0,10,0,26,0
-156.448655,0,20.758592,0,2020,0,10,0,26,0
-97.439303,0,32.727575,0,2020,0,10,0,24,0
-99.751,0,32.431103,0,2020,0,10,0,28,0
-76.965963,0,38.872497,0,2020,0,10,0,27,0
-88.804897,0,33.459264,0,2020,0,10,0,25,0
-111.929991,0,33.452264,0,2020,0,10,0,21,0
-77.014542,0,38.920113,0,2020,0,10,0,22,0
-77.001389,0,38.903458,0,2020,0,10,0,21,0
-77.038795,0,39.02628,0,2020,0,10,0,21,0
-123.232947,0,44.852337,0,2020,0,10,0,19,0
-88.075537,0,30.249678,0,2018,0,12,0,18,0
-74.061742,0,40.710758,0,2020,0,10,0,5,0
-84.488899,0,39.088952,0,2020,0,10,0,14,0
-76.985185,0,38.940086,0,2020,0,10,0,17,0
-90.158039,0,30.020442,0,2020,0,10,0,21,0
-117.874546,0,45.212154,0,2020,0,10,0,17,0
-105.748264,0,32.948881,0,2020,0,10,0,18,0
-156.125472,0,20.816567,0,2017,0,6,0,22,0
-91.050665,0,41.442126,0,2020,0,10,0,22,0
-77.013511,0,38.920272,0,2020,0,10,0,22,0
-73.988408,0,40.644702,0,2020,0,10,0,18,0
-118.79364,0,34.174627,0,2020,0,8,0,17,0
-79.801063,0,36.030061,0,2020,0,10,0,16,0
-74.148173,0,40.009054,0,2020,0,10,0,19,0
-121.917052,0,37.403234,0,2020,0,10,0,17,0
-156.002839,0,20.787475,0,2019,0,7,0,10,0
-117.860549,0,45.205613,0,2020,0,10,0,17,0
-78.668347,0,35.784643,0,2020,0,10,0,18,0
-70.984223,0,42.386953,0,2020,0,10,0,15,0
-81.248847,0,35.799203,0,2020,0,10,0,18,0
-97.466446,0,31.197983,0,2020,0,10,0,19,0
-74.364547,0,41.252092,0,2020,0,10,0,21,0
-80.661884,0,35.033411,0,2020,0,10,0,20,0
-76.98275,0,38.865503,0,2020,0,10,0,14,0
-122.077025,0,37.431378,0,2020,0,10,0,10,0
-105.748247,0,32.948927,0,2020,0,10,0,11,0
-80.366426,0,25.752113,0,2020,0,10,0,14,0
-73.535319,0,40.644764,0,2020,0,10,0,10,0
-73.535342,0,40.644712,0,2020,0,10,0,10,0
-68.992636,0,44.494463,0,2020,0,10,0,8,0
-76.980995,0,38.863408,0,2020,0,10,0,14,0
-76.980575,0,38.863353,0,2020,0,10,0,14,0
-76.981637,0,38.869463,0,2020,0,10,0,14,0
-83.292496,0,30.851272,0,2020,0,10,0,12,0
-75.642701,0,35.969482,0,2020,0,10,0,9,0
-80.37455,0,25.755066,0,2020,0,10,0,10,0
-82.777833,0,39.801012,0,2020,0,10,0,4,0
-76.98378,0,38.868162,0,2020,0,10,0,14,0
-71.134654,0,42.390555,0,2020,0,10,0,14,0
-74.4535,0,40.904523,0,2020,0,10,0,1,0
-76.979867,0,38.867337,0,2020,0,10,0,14,0
-76.981108,0,38.871087,0,2020,0,10,0,14,0
-97.343731,0,31.113763,0,2020,0,9,0,5,0
-76.981872,0,38.863617,0,2020,0,10,0,14,0
-84.881829,0,39.823607,0,2020,0,10,0,11,0
-89.364624,0,39.569582,0,2020,0,10,0,15,0
-105.748101,0,32.949287,0,2020,0,10,0,15,0
-88.17575,0,39.479212,0,2020,0,10,0,8,0
-76.981575,0,38.869522,0,2020,0,10,0,14,0
-76.982575,0,38.865508,0,2020,0,10,0,14,0
-76.979933,0,38.862605,0,2020,0,10,0,14,0
-97.322074,0,27.708474,0,2020,0,10,0,9,0
-81.484558,0,41.133945,0,2020,0,7,0,16,0
-123.244082,0,44.849679,0,2020,0,10,0,9,0
-80.374815,0,25.754817,0,2020,0,10,0,10,0
-97.408286,0,27.713429,0,2020,0,10,0,11,0
-73.885623,0,40.748068,0,2020,0,10,0,11,0
-93.161031,0,34.28355,0,2020,0,10,0,13,0
-76.296822,0,42.550037,0,2020,0,10,0,15,0
-76.983322,0,38.868155,0,2020,0,10,0,14,0
-80.263541,0,25.749197,0,2020,0,10,0,4,0
-77.076247,0,38.933595,0,2020,0,10,0,6,0
-76.97535,0,38.930275,0,2020,0,10,0,1,0
-76.976503,0,38.928413,0,2020,0,10,0,1,0
-78.92995,0,39.651963,0,2020,0,10,0,2,0
-76.97535,0,38.930263,0,2020,0,10,0,1,0
-76.971978,0,38.92805,0,2020,0,10,0,1,0
-76.974878,0,38.927642,0,2020,0,10,0,1,0
-80.134277,0,25.814017,0,2020,0,10,0,8,0
-80.333769,0,25.92108,0,2020,0,10,0,6,0
-76.972328,0,38.928313,0,2020,0,10,0,1,0
-82.303062,0,29.668018,0,2020,0,10,0,2,0
-73.881414,0,40.597334,0,2020,0,9,0,30,0
-76.975358,0,38.930247,0,2020,0,10,0,1,0
-76.975358,0,38.930245,0,2020,0,10,0,1,0
-76.975342,0,38.930278,0,2020,0,10,0,1,0
-77.007789,0,38.910703,0,2020,0,10,0,7,0
-76.976455,0,38.928795,0,2020,0,10,0,1,0
-76.975442,0,38.930237,0,2020,0,10,0,1,0
-76.97538,0,38.930258,0,2020,0,10,0,1,0
-88.1774,0,39.481542,0,2020,0,10,0,2,0
-80.132068,0,25.8203,0,2020,0,10,0,8,0
-76.964478,0,38.927612,0,2020,0,10,0,1,0
-76.972428,0,38.927247,0,2020,0,10,0,1,0
-76.974878,0,38.927642,0,2020,0,10,0,1,0
-94.709735,0,31.335163,0,2020,0,10,0,3,0
-82.303166,0,29.667977,0,2020,0,10,0,1,0
-76.978613,0,38.893738,0,2020,0,9,0,28,0
-73.88913,0,40.755855,0,2020,0,9,0,30,0
-117.438811,0,34.132907,0,2020,0,9,0,27,0
-117.488332,0,34.160281,0,2020,0,9,0,27,0
-73.79347,0,40.754639,0,2020,0,9,0,11,0
-76.975922,0,38.89615,0,2020,0,9,0,28,0
-74.571647,0,40.541097,0,2020,0,9,0,28,0
-76.975478,0,38.913053,0,2020,0,9,0,30,0
-76.976045,0,38.896163,0,2020,0,9,0,28,0
-80.33384,0,25.92092,0,2020,0,9,0,29,0
-85.91,0,40.8,0,2020,0,9,0,27,0
-96.366747,0,30.572226,0,2020,0,9,0,29,0
-76.975358,0,38.930283,0,2020,0,9,0,24,0
-74.209137,0,40.71875,0,2020,0,8,0,23,0
-76.97535,0,38.930287,0,2020,0,9,0,24,0
-119.310334,0,34.279754,0,2020,0,9,0,25,0
-119.052206,0,34.349122,0,2020,0,9,0,8,0
-76.97728,0,38.894487,0,2020,0,9,0,28,0
-82.222134,0,29.628323,0,2020,0,9,0,25,0
-80.229302,0,26.153736,0,2020,0,5,0,22,0
-121.999776,0,37.312904,0,2020,0,9,0,30,0
-82.800103,0,27.965853,0,2020,0,9,0,28,0
-80.96921,0,34.058344,0,2020,0,9,0,15,0
-81.866949,0,41.039278,0,2020,0,9,0,24,0
-76.972633,0,38.913733,0,2020,0,9,0,30,0
-73.943456,0,40.606566,0,2020,0,9,0,3,0
-76.966447,0,38.929913,0,2020,0,9,0,24,0
-74.141953,0,40.628178,0,2020,0,9,0,22,0
-96.366569,0,30.572269,0,2020,0,9,0,29,0
-77.586949,0,38.200379,0,2020,0,9,0,26,0
-74.088716,0,40.585764,0,2020,0,9,0,7,0
-76.976538,0,38.928505,0,2020,0,9,0,24,0
-82.420395,0,29.647033,0,2020,0,9,0,27,0
-80.413943,0,25.750513,0,2020,0,9,0,29,0
-76.966103,0,38.928172,0,2020,0,9,0,24,0
-77.001381,0,38.903778,0,2020,0,9,0,29,0
-77.001372,0,38.903738,0,2020,0,9,0,27,0
-73.700382,0,40.681462,0,2020,0,9,0,29,0
-76.97467,0,38.89638,0,2020,0,9,0,28,0
-82.351028,0,29.646795,0,2020,0,9,0,24,0
-76.976592,0,38.928138,0,2020,0,9,0,24,0
-76.97313,0,38.914037,0,2020,0,9,0,30,0
-84.237275,0,30.735719,0,2020,0,9,0,26,0
-82.166742,0,29.161911,0,2020,0,9,0,20,0
-76.975358,0,38.930272,0,2020,0,9,0,24,0
-98.232378,0,30.591118,0,2020,0,9,0,25,0
-86.011799,0,42.534992,0,2020,0,7,0,11,0
-73.890788,0,40.759782,0,2020,0,9,0,25,0
-121.915253,0,37.427322,0,2020,0,8,0,25,0
-82.386092,0,29.62008,0,2020,0,9,0,25,0
-97.393493,0,27.648839,0,2020,0,9,0,25,0
-82.351013,0,29.646845,0,2020,0,9,0,24,0
-78.441475,0,37.313938,0,2020,0,9,0,22,0
-106.291122,0,31.746145,0,2020,0,8,0,11,0
-93.676056,0,45.222415,0,2020,0,5,0,2,0
-106.637505,0,31.89435,0,2020,0,9,0,21,0
-106.226388,0,31.792374,0,2020,0,9,0,18,0
-106.291694,0,31.801453,0,2020,0,9,0,24,0
-106.278733,0,31.799087,0,2020,0,9,0,23,0
-75.11535,0,39.987712,0,2020,0,9,0,23,0
-80.32277,0,25.57558,0,2020,0,7,0,20,0
-77.007789,0,38.910563,0,2020,0,9,0,22,0
-87.754866,0,41.845007,0,2020,0,9,0,18,0
-123.380216,0,43.225386,0,2020,0,3,0,19,0
-76.946067,0,38.86798,0,2020,0,9,0,18,0
-80.372459,0,25.763216,0,2020,0,9,0,22,0
-83.064103,0,42.345226,0,2020,0,9,0,14,0
-106.59359,0,31.846099,0,2020,0,8,0,22,0
-106.502305,0,31.772025,0,2020,0,9,0,21,0
-106.390971,0,31.9304,0,2020,0,9,0,17,0
-123.380216,0,43.225386,0,2020,0,3,0,22,0
-74.107222,0,40.559967,0,2020,0,9,0,19,0
-76.946062,0,38.868,0,2020,0,9,0,18,0
-76.96035,0,38.876897,0,2020,0,9,0,18,0
-123.380216,0,43.225386,0,2020,0,4,0,3,0
-106.244452,0,31.586782,0,2020,0,9,0,19,0
-76.946092,0,38.868003,0,2020,0,9,0,18,0
-123.380216,0,43.225386,0,2020,0,3,0,21,0
-83.074338,0,40.298446,0,2020,0,9,0,19,0
-121.369042,0,38.001831,0,2019,0,4,0,5,0
-76.966653,0,38.873233,0,2020,0,9,0,18,0
-80.96909,0,34.058367,0,2020,0,9,0,23,0
-76.967925,0,38.874062,0,2020,0,9,0,18,0
-123.380216,0,43.225386,0,2020,0,4,0,2,0
-106.529146,0,31.833375,0,2020,0,9,0,20,0
-106.427337,0,31.787322,0,2020,0,9,0,22,0
-88.501919,0,39.199248,0,2020,0,9,0,19,0
-123.380216,0,43.225386,0,2020,0,3,0,31,0
-83.070053,0,40.296405,0,2020,0,9,0,21,0
-74.220712,0,40.747003,0,2018,0,8,0,1,0
-111.929727,0,33.452194,0,2020,0,9,0,19,0
-106.35899,0,31.746692,0,2020,0,9,0,20,0
-77.075561,0,38.931287,0,2020,0,9,0,21,0
-74.371022,0,40.681381,0,2020,0,9,0,18,0
-123.380216,0,43.225386,0,2020,0,3,0,20,0
-83.058692,0,42.343442,0,2020,0,9,0,17,0
-106.508553,0,31.787275,0,2020,0,9,0,16,0
-123.380216,0,43.225386,0,2020,0,3,0,25,0
-123.380216,0,43.225386,0,2020,0,3,0,29,0
-123.380216,0,43.225386,0,2020,0,3,0,23,0
-83.074477,0,40.298403,0,2020,0,9,0,17,0
-123.380216,0,43.225386,0,2020,0,3,0,20,0
-123.380216,0,43.225386,0,2020,0,3,0,29,0
-123.380216,0,43.225386,0,2020,0,3,0,23,0
-123.380216,0,43.225386,0,2020,0,3,0,29,0
-123.380216,0,43.225386,0,2020,0,4,0,4,0
-123.380216,0,43.225386,0,2020,0,3,0,22,0
-123.380216,0,43.225386,0,2020,0,4,0,3,0
-123.380216,0,43.225386,0,2020,0,4,0,3,0
-123.380216,0,43.225386,0,2020,0,3,0,22,0
-120.829422,0,37.773912,0,2020,0,9,0,13,0
-123.380216,0,43.225386,0,2020,0,3,0,26,0
-123.380216,0,43.225386,0,2020,0,3,0,23,0
-82.472889,0,37.380553,0,2020,0,9,0,13,0
-112.052927,0,46.595114,0,2020,0,8,0,22,0
-76.97882,0,38.893428,0,2020,0,9,0,16,0
-123.380216,0,43.225386,0,2020,0,3,0,26,0
-123.380216,0,43.225386,0,2020,0,3,0,28,0
-77.001358,0,38.903725,0,2020,0,9,0,13,0
-74.885802,0,40.266052,0,2020,0,9,0,13,0
-123.380216,0,43.225386,0,2020,0,3,0,31,0
-123.380216,0,43.225386,0,2020,0,3,0,21,0
-102.987065,0,42.828794,0,2020,0,9,0,13,0
-123.380216,0,43.225386,0,2020,0,3,0,31,0
-96.778325,0,29.259623,0,2020,0,7,0,22,0
-91.53011,0,41.671,0,2020,0,9,0,12,0
-123.380216,0,43.225386,0,2020,0,3,0,23,0
-123.426345,0,48.141522,0,2020,0,9,0,15,0
-75.457787,0,40.933913,0,2019,0,7,0,20,0
-123.380216,0,43.225386,0,2020,0,3,0,27,0
-76.98555,0,38.868205,0,2020,0,9,0,17,0
-123.380216,0,43.225386,0,2020,0,4,0,1,0
-76.977195,0,38.86535,0,2020,0,9,0,17,0
-123.380216,0,43.225386,0,2020,0,3,0,23,0
-80.059861,0,42.101228,0,2020,0,9,0,17,0
-121.631006,0,37.106631,0,2020,0,9,0,9,0
-102.987061,0,42.8288,0,2020,0,9,0,4,0
-123.380216,0,43.225386,0,2020,0,4,0,2,0
-123.380216,0,43.225386,0,2020,0,3,0,22,0
-120.829583,0,37.773687,0,2020,0,9,0,13,0
-97.921853,0,31.061178,0,2020,0,9,0,12,0
-76.983375,0,38.866005,0,2020,0,9,0,17,0
-76.984612,0,38.86808,0,2020,0,9,0,17,0
-77.001219,0,38.903817,0,2020,0,9,0,15,0
-76.985663,0,38.868258,0,2020,0,9,0,17,0
-74.885921,0,40.266016,0,2020,0,9,0,13,0
-123.380216,0,43.225386,0,2020,0,4,0,2,0
-76.981812,0,38.862533,0,2020,0,9,0,17,0
-74.575058,0,40.788188,0,2020,0,3,0,1,0
-121.631006,0,37.106631,0,2020,0,9,0,9,0
-88.214357,0,40.091097,0,2020,0,9,0,14,0
-83.409318,0,33.959965,0,2020,0,8,0,12,0
-123.380216,0,43.225386,0,2020,0,3,0,21,0
-72.772974,0,41.870945,0,2020,0,8,0,29,0
-77.001428,0,38.903728,0,2020,0,9,0,14,0
-80.310402,0,26.088458,0,2020,0,9,0,2,0
-98.408379,0,26.222457,0,2014,0,11,0,9,0
-122.086626,0,37.431567,0,2020,0,9,0,12,0
-157.834535,0,21.296942,0,2020,0,9,0,11,0
-121.631006,0,37.106631,0,2020,0,9,0,9,0
-73.794011,0,40.935385,0,2020,0,9,0,17,0
-77.001319,0,38.918105,0,2020,0,9,0,8,0
-77.001931,0,38.919803,0,2020,0,9,0,8,0
-159.655392,0,22.174257,0,2013,0,5,0,29,0
-77.002778,0,38.916772,0,2020,0,9,0,8,0
-77.000114,0,38.9184,0,2020,0,9,0,8,0
-97.729378,0,30.269917,0,2020,0,1,0,2,0
-77.001983,0,38.918217,0,2020,0,9,0,8,0
-77.001739,0,38.917187,0,2020,0,9,0,8,0
-91.030678,0,41.428847,0,2020,0,9,0,7,0
-96.8433,0,32.8726,0,2020,0,9,0,4,0
-95.410567,0,30.012712,0,2020,0,9,0,5,0
-119.799007,0,36.89738,0,2020,0,9,0,6,0
-87.711475,0,41.794928,0,2020,0,1,0,5,0
-87.711475,0,41.794928,0,2020,0,1,0,4,0
-87.711475,0,41.794928,0,2020,0,1,0,5,0
-90.552718,0,41.830952,0,2020,0,9,0,5,0
-83.373674,0,33.92917,0,2020,0,9,0,8,0
-77.506374,0,37.665978,0,2020,0,9,0,8,0
-87.711475,0,41.794928,0,2020,0,1,0,5,0
-84.202699,0,39.804676,0,2020,0,9,0,5,0
-102.969906,0,42.830894,0,2020,0,9,0,5,0
-156.650966,0,21.003844,0,2020,0,9,0,6,0
-76.718468,0,39.056768,0,2019,0,10,0,8,0
-86.958504,0,34.441045,0,2020,0,9,0,5,0
-87.711475,0,41.794928,0,2020,0,1,0,4,0
-88.957966,0,37.33997,0,2020,0,9,0,9,0
-101.958239,0,34.971745,0,2020,0,9,0,10,0
-101.984814,0,32.063737,0,2020,0,9,0,10,0
-73.535258,0,40.644696,0,2020,0,9,0,5,0
-76.696058,0,39.046574,0,2019,0,7,0,2,0
-73.261478,0,44.504665,0,2020,0,6,0,6,0
-94.655092,0,31.643987,0,2020,0,8,0,21,0
-73.799079,0,40.691181,0,2020,0,8,0,5,0
-70.744667,0,42.215145,0,2020,0,9,0,7,0
-71.306566,0,42.983834,0,2020,0,9,0,7,0
-77.002097,0,38.91923,0,2020,0,9,0,8,0
-77.002778,0,38.916737,0,2020,0,9,0,8,0
-73.207507,0,44.483128,0,2020,0,9,0,6,0
-76.975563,0,38.89613,0,2020,0,9,0,1,0
-76.946105,0,38.867947,0,2020,0,9,0,3,0
-76.946105,0,38.867947,0,2020,0,9,0,3,0
-76.983033,0,38.868217,0,2020,0,9,0,2,0
-76.981803,0,38.868288,0,2020,0,9,0,2,0
-76.964722,0,38.877813,0,2020,0,9,0,3,0
-76.983817,0,38.8644,0,2020,0,9,0,2,0
-76.98317,0,38.868225,0,2020,0,9,0,2,0
-76.983247,0,38.868217,0,2020,0,9,0,2,0
-76.980968,0,38.870837,0,2020,0,9,0,2,0
-76.975953,0,38.896155,0,2020,0,9,0,1,0
-76.946105,0,38.867947,0,2020,0,9,0,3,0
-77.001022,0,38.903697,0,2020,0,9,0,2,0
-76.971497,0,38.895855,0,2020,0,9,0,1,0
-73.53517,0,40.644655,0,2019,0,1,0,18,0
-73.53514,0,40.644563,0,2020,0,8,0,24,0
-76.966988,0,38.872967,0,2020,0,9,0,3,0
-76.97567,0,38.897158,0,2020,0,9,0,1,0
-76.979828,0,38.87073,0,2020,0,9,0,2,0
-156.448815,0,20.758361,0,2020,0,8,0,30,0
-77.001411,0,38.903737,0,2020,0,8,0,31,0
-83.725458,0,36.59754,0,2020,0,8,0,29,0
-121.915314,0,37.427239,0,2020,0,8,0,27,0
-83.068867,0,42.348588,0,2020,0,5,0,22,0
-83.061909,0,42.343947,0,2020,0,5,0,29,0
-76.947753,0,38.867803,0,2020,0,9,0,3,0
-68.588145,0,45.015319,0,2020,0,5,0,10,0
-88.027854,0,41.532902,0,2020,0,8,0,31,0
-76.946105,0,38.867947,0,2020,0,9,0,3,0
-77.001381,0,38.904505,0,2020,0,9,0,1,0
-83.063867,0,42.345858,0,2020,0,8,0,30,0
-83.715095,0,33.790713,0,2020,0,8,0,30,0
-76.963255,0,38.879312,0,2020,0,9,0,3,0
-76.986017,0,38.859847,0,2020,0,9,0,2,0
-82.392087,0,29.703448,0,2020,0,9,0,1,0
-73.535268,0,40.644672,0,2020,0,8,0,29,0
-76.969453,0,38.8716,0,2020,0,9,0,3,0
-76.974305,0,38.89703,0,2020,0,9,0,1,0
-76.967072,0,38.872988,0,2020,0,9,0,3,0
-84.027197,0,42.506581,0,2020,0,9,0,2,0
-76.987533,0,38.902897,0,2020,0,9,0,1,0
-76.981772,0,38.870522,0,2020,0,9,0,2,0
-95.072222,0,29.562778,0,2020,0,8,0,23,0
-73.535113,0,40.644551,0,2018,0,8,0,25,0
-74.005481,0,40.660413,0,2020,0,8,0,29,0
-74.014347,0,40.657535,0,2020,0,8,0,29,0
-97.796812,0,30.847054,0,2020,0,8,0,22,0
-111.888314,0,33.402554,0,2020,0,8,0,26,0
-74.014357,0,40.657503,0,2020,0,8,0,29,0
-73.965534,0,40.58203,0,2020,0,9,0,1,0
-70.982586,0,42.371003,0,2020,0,8,0,27,0
-111.888314,0,33.402554,0,2020,0,8,0,24,0
-117.670472,0,34.053272,0,2020,0,8,0,31,0
-74.00495,0,40.658185,0,2020,0,8,0,29,0
-122.32666,0,37.981938,0,2019,0,7,0,20,0
-73.782174,0,40.712035,0,2020,0,9,0,1,0
-84.687535,0,37.130082,0,2020,0,8,0,30,0
-76.648889,0,40.255789,0,2020,0,8,0,26,0
-73.969955,0,40.619603,0,2020,0,8,0,26,0
-73.535164,0,40.644726,0,2020,0,8,0,26,0
-82.414921,0,28.061428,0,2020,0,8,0,24,0
-83.065511,0,42.345536,0,2020,0,8,0,14,0
-86.008578,0,42.535242,0,2020,0,7,0,23,0
-98.178192,0,26.307947,0,2019,0,11,0,19,0
-97.27502,0,32.866904,0,2020,0,8,0,24,0
-77.001397,0,38.903695,0,2020,0,8,0,23,0
-73.644851,0,40.75649,0,2020,0,8,0,26,0
-70.74495,0,42.215213,0,2020,0,8,0,26,0
-73.980225,0,40.608112,0,2020,0,8,0,24,0
-97.722703,0,26.190365,0,2019,0,11,0,8,0
-73.535252,0,40.64475,0,2020,0,8,0,24,0
-73.53523,0,40.644672,0,2020,0,8,0,24,0
-83.061622,0,42.345733,0,2020,0,8,0,25,0
-113.650303,0,37.130537,0,2020,0,8,0,22,0
-80.232622,0,40.172396,0,2020,0,8,0,23,0
-98.821433,0,30.497303,0,2020,0,8,0,17,0
